Date,District,Latitude,Longitude,Precip,Temp_2m,MaxTemp_2m,MinTemp_2m,RH_2m,Humidity_2m
2024-04-23,Nawalpur,27.7,84.13,0.0,32.05,40.21,24.51,18.01,5.3
2024-04-24,Nawalpur,27.7,84.13,0.0,31.46,40.22,24.17,17.75,4.86
2024-04-25,Nawalpur,27.7,84.13,0.0,31.96,40.52,24.47,14.17,3.98
2024-04-26,Nawalpur,27.7,84.13,0.0,32.71,41.54,25.28,13.99,4.18
2024-04-27,Nawalpur,27.7,84.13,0.0,33.36,41.51,25.9,17.79,5.69
2024-04-28,Nawalpur,27.7,84.13,0.0,33.17,41.57,25.05,18.62,5.43
2024-04-29,Nawalpur,27.7,84.13,0.0,33.55,41.9,26.29,15.19,4.78
2024-04-30,Nawalpur,27.7,84.13,0.0,34.39,42.78,26.85,13.63,4.42
2024-05-01,Nawalpur,27.7,84.13,0.0,31.79,41.44,24.14,11.64,3.11
2024-05-02,Nawalpur,27.7,84.13,0.0,30.11,37.11,24.62,9.75,2.6
2024-05-03,Nawalpur,27.7,84.13,0.0,30.88,39.94,21.92,10.83,2.96
2024-05-04,Nawalpur,27.7,84.13,0.0,31.24,37.79,24.11,11.28,3.19
2024-05-05,Nawalpur,27.7,84.13,0.03,31.33,39.4,21.97,13.83,3.98
2024-05-06,Nawalpur,27.7,84.13,1.19,31.1,38.42,23.62,24.21,6.85
2024-05-07,Nawalpur,27.7,84.13,8.53,29.24,33.81,24.99,49.16,12.78
2024-05-08,Nawalpur,27.7,84.13,7.55,26.09,30.8,22.84,64.73,13.86
2024-05-09,Nawalpur,27.7,84.13,6.5,23.81,26.06,21.46,72.34,13.82
2024-05-10,Nawalpur,27.7,84.13,4.56,27.62,34.15,21.05,58.99,13.37
2024-05-11,Nawalpur,27.7,84.13,10.4,28.68,33.32,23.94,59.58,15.0
2024-05-12,Nawalpur,27.7,84.13,9.22,29.81,34.98,25.15,56.09,14.77
2024-05-13,Nawalpur,27.7,84.13,8.66,29.51,34.77,23.82,54.7,14.1
2024-05-14,Nawalpur,27.7,84.13,0.08,31.26,37.7,23.98,44.94,12.61
2024-05-15,Nawalpur,27.7,84.13,0.84,32.4,38.59,26.15,41.61,12.35
2024-05-16,Nawalpur,27.7,84.13,0.01,32.54,38.92,27.07,39.25,11.68
2024-05-17,Nawalpur,27.7,84.13,0.0,31.98,37.6,27.48,32.71,9.71
2024-05-18,Nawalpur,27.7,84.13,0.11,32.91,40.04,26.57,33.97,10.42
2024-05-19,Nawalpur,27.7,84.13,2.16,32.01,38.48,25.78,40.3,11.98
2024-05-20,Nawalpur,27.7,84.13,2.07,30.79,37.12,26.02,48.92,13.51
2024-05-21,Nawalpur,27.7,84.13,0.79,31.01,37.57,24.86,53.33,14.8
2024-05-22,Nawalpur,27.7,84.13,3.55,30.28,34.83,26.06,56.92,15.58
2024-05-23,Nawalpur,27.7,84.13,0.64,31.08,36.53,25.99,53.4,15.18
2024-05-24,Nawalpur,27.7,84.13,0.08,32.98,39.59,26.54,45.49,14.18
2024-05-25,Nawalpur,27.7,84.13,1.64,34.15,40.5,27.63,42.4,14.24
2024-05-26,Nawalpur,27.7,84.13,2.97,34.9,41.14,28.76,43.58,15.28
2024-05-27,Nawalpur,27.7,84.13,11.26,33.1,37.52,28.66,55.04,17.93
2024-05-28,Nawalpur,27.7,84.13,0.12,34.12,41.01,26.91,43.16,13.75
2024-05-29,Nawalpur,27.7,84.13,0.03,35.38,44.1,25.64,28.35,9.26
2024-05-30,Nawalpur,27.7,84.13,1.41,34.85,42.65,26.66,31.51,10.88
2024-05-31,Nawalpur,27.7,84.13,6.15,33.61,40.41,27.39,47.82,15.5
2024-06-01,Nawalpur,27.7,84.13,6.06,32.09,38.07,25.92,51.06,15.03
2024-06-02,Nawalpur,27.7,84.13,10.49,31.79,38.82,25.4,50.91,14.65
2024-06-03,Nawalpur,27.7,84.13,1.62,31.9,38.17,25.24,42.07,12.05
2024-06-04,Nawalpur,27.7,84.13,1.26,31.97,38.41,25.28,39.34,11.46
2024-06-05,Nawalpur,27.7,84.13,3.84,31.41,38.11,24.53,46.32,13.13
2024-06-06,Nawalpur,27.7,84.13,9.98,31.55,38.16,25.21,50.73,14.49
2024-06-07,Nawalpur,27.7,84.13,3.9,32.52,38.75,25.55,41.18,12.38
2024-06-08,Nawalpur,27.7,84.13,4.85,33.14,40.75,25.43,41.41,12.63
2024-06-09,Nawalpur,27.7,84.13,4.19,33.95,41.84,25.84,40.29,12.78
2024-06-10,Nawalpur,27.7,84.13,1.78,34.1,41.38,26.16,37.87,12.17
2024-06-11,Nawalpur,27.7,84.13,1.51,34.01,41.25,25.51,34.19,10.86
2024-06-12,Nawalpur,27.7,84.13,2.96,33.28,40.45,26.11,42.38,13.59
2024-06-13,Nawalpur,27.7,84.13,6.14,33.32,40.36,26.16,47.09,14.77
2024-06-14,Nawalpur,27.7,84.13,2.04,34.19,41.62,26.93,41.79,13.77
2024-06-15,Nawalpur,27.7,84.13,0.94,34.15,41.45,27.54,46.25,15.44
2024-06-16,Nawalpur,27.7,84.13,5.75,34.02,40.47,27.91,51.56,17.23
2024-06-17,Nawalpur,27.7,84.13,2.66,33.77,40.23,28.15,51.22,16.71
2024-06-18,Nawalpur,27.7,84.13,10.51,35.56,43.12,29.15,46.08,16.74
2024-06-19,Nawalpur,27.7,84.13,20.03,33.98,41.75,28.66,52.16,17.21
2024-06-20,Nawalpur,27.7,84.13,21.48,30.9,35.53,26.5,66.88,19.23
2024-06-21,Nawalpur,27.7,84.13,8.77,31.24,34.54,27.51,63.3,18.55
2024-06-22,Nawalpur,27.7,84.13,9.76,31.75,36.55,26.54,62.43,18.65
2024-06-23,Nawalpur,27.7,84.13,1.11,32.0,37.01,27.75,62.12,18.9
2024-06-24,Nawalpur,27.7,84.13,4.44,32.97,38.17,27.85,60.8,19.47
2024-06-25,Nawalpur,27.7,84.13,8.25,32.92,38.25,28.77,62.5,20.02
2024-06-26,Nawalpur,27.7,84.13,82.61,28.55,30.12,27.24,87.88,22.49
2024-06-27,Nawalpur,27.7,84.13,4.54,29.41,32.88,26.67,80.38,21.38
2024-06-28,Nawalpur,27.7,84.13,22.29,29.87,33.24,27.14,77.57,21.15
2024-06-29,Nawalpur,27.7,84.13,22.42,29.31,33.17,26.02,82.94,22.01
2024-06-30,Nawalpur,27.7,84.13,9.71,29.3,32.27,26.65,81.26,21.56
2024-07-01,Nawalpur,27.7,84.13,40.13,28.85,32.29,26.18,83.78,21.78
2024-07-02,Nawalpur,27.7,84.13,84.1,28.51,31.09,26.29,88.79,22.69
2024-07-03,Nawalpur,27.7,84.13,36.1,27.84,29.79,25.85,88.22,21.62
2024-07-04,Nawalpur,27.7,84.13,16.13,28.17,31.82,24.98,86.23,21.49
2024-07-05,Nawalpur,27.7,84.13,50.49,27.6,30.06,25.92,90.75,21.94
2024-07-06,Nawalpur,27.7,84.13,86.1,27.46,30.25,25.36,90.97,21.82
2024-07-07,Nawalpur,27.7,84.13,14.15,27.3,29.57,25.81,91.63,21.74
2024-07-08,Nawalpur,27.7,84.13,2.71,28.66,31.65,25.7,84.34,21.61
2024-07-09,Nawalpur,27.7,84.13,13.57,29.25,32.44,26.03,83.2,22.0
2024-07-10,Nawalpur,27.7,84.13,49.99,28.38,30.68,26.56,86.73,21.89
2024-07-11,Nawalpur,27.7,84.13,54.37,27.1,28.73,25.93,94.27,22.2
2024-07-12,Nawalpur,27.7,84.13,70.64,27.03,29.53,24.86,93.38,21.98
2024-07-13,Nawalpur,27.7,84.13,25.9,28.07,31.2,24.75,87.78,21.82
2024-07-14,Nawalpur,27.7,84.13,5.64,29.41,32.27,26.41,83.9,22.55
2024-07-15,Nawalpur,27.7,84.13,0.91,29.07,32.22,26.18,86.18,22.64
2024-07-16,Nawalpur,27.7,84.13,3.04,28.31,30.83,26.38,86.45,21.72
2024-07-17,Nawalpur,27.7,84.13,3.47,28.92,31.32,26.42,87.26,22.79
2024-07-18,Nawalpur,27.7,84.13,7.49,29.01,31.36,26.64,86.31,22.65
2024-07-19,Nawalpur,27.7,84.13,14.76,29.26,31.98,26.71,83.39,22.18
2024-07-20,Nawalpur,27.7,84.13,0.85,28.66,31.04,26.39,86.98,22.43
2024-07-21,Nawalpur,27.7,84.13,3.42,28.03,29.87,26.11,88.97,22.08
2024-07-22,Nawalpur,27.7,84.13,3.78,28.48,31.23,25.73,84.32,21.38
2024-07-23,Nawalpur,27.7,84.13,4.37,28.47,31.53,25.56,84.58,21.47
2024-07-24,Nawalpur,27.7,84.13,4.61,29.07,32.06,26.45,84.15,22.22
2024-07-25,Nawalpur,27.7,84.13,1.19,28.97,32.21,25.97,85.25,22.42
2024-07-26,Nawalpur,27.7,84.13,0.46,28.89,31.38,26.72,85.85,22.5
2024-07-27,Nawalpur,27.7,84.13,0.19,30.54,33.58,27.03,79.78,22.98
2024-07-28,Nawalpur,27.7,84.13,0.05,29.09,32.09,26.48,85.11,22.47
2024-07-29,Nawalpur,27.7,84.13,1.23,29.52,32.68,26.17,82.2,22.09
2024-07-30,Nawalpur,27.7,84.13,21.42,29.03,32.48,26.07,87.56,22.98
2024-07-31,Nawalpur,27.7,84.13,66.45,28.97,31.51,26.64,87.75,22.93
2024-08-01,Nawalpur,27.7,84.13,13.21,29.62,32.73,26.93,83.96,22.84
2024-08-02,Nawalpur,27.7,84.13,9.14,28.44,32.72,25.7,82.52,20.96
2024-08-03,Nawalpur,27.7,84.13,6.26,27.05,30.1,24.72,85.83,20.09
2024-08-04,Nawalpur,27.7,84.13,1.83,27.33,30.42,24.26,85.61,20.31
2024-08-05,Nawalpur,27.7,84.13,9.63,27.87,30.65,25.62,88.21,21.61
2024-08-06,Nawalpur,27.7,84.13,25.63,27.65,30.62,25.03,88.52,21.37
2024-08-07,Nawalpur,27.7,84.13,7.75,27.42,29.89,25.07,87.6,20.88
2024-08-08,Nawalpur,27.7,84.13,3.17,27.55,30.52,25.37,88.51,21.26
2024-08-09,Nawalpur,27.7,84.13,10.21,27.11,29.37,25.29,85.72,19.99
2024-08-10,Nawalpur,27.7,84.13,12.81,27.67,31.71,24.32,80.87,19.4
2024-08-11,Nawalpur,27.7,84.13,44.53,28.03,30.49,25.28,86.34,21.38
2024-08-12,Nawalpur,27.7,84.13,2.96,27.24,29.58,25.67,91.97,21.74
2024-08-13,Nawalpur,27.7,84.13,4.42,27.65,30.07,25.08,86.62,20.88
2024-08-14,Nawalpur,27.7,84.13,24.89,28.36,31.32,25.39,86.28,21.67
2024-08-15,Nawalpur,27.7,84.13,2.96,28.98,32.3,26.12,85.7,22.31
2024-08-16,Nawalpur,27.7,84.13,8.78,28.73,31.59,25.68,82.66,21.15
2024-08-17,Nawalpur,27.7,84.13,46.77,28.4,31.48,25.88,85.49,21.53
2024-08-18,Nawalpur,27.7,84.13,14.47,27.99,31.04,25.1,82.07,20.14
2024-08-19,Nawalpur,27.7,84.13,3.74,27.53,30.53,25.3,88.64,21.25
2024-08-20,Nawalpur,27.7,84.13,2.79,27.14,30.19,24.35,82.55,19.17
2024-08-21,Nawalpur,27.7,84.13,0.64,26.68,29.86,23.19,82.03,18.51
2024-08-22,Nawalpur,27.7,84.13,3.67,27.63,31.17,24.52,81.7,19.61
2024-08-23,Nawalpur,27.7,84.13,0.3,27.84,31.07,25.13,82.35,19.99
2024-08-24,Nawalpur,27.7,84.13,0.07,27.58,30.64,24.8,87.68,21.03
2024-08-25,Nawalpur,27.7,84.13,0.04,27.97,31.33,25.22,85.99,21.11
2024-08-26,Nawalpur,27.7,84.13,2.42,27.27,30.52,24.75,87.67,20.66
2024-08-27,Nawalpur,27.7,84.13,5.22,26.91,29.57,24.74,88.98,20.55
2024-08-28,Nawalpur,27.7,84.13,0.19,27.88,31.4,24.91,85.85,20.99
2024-08-29,Nawalpur,27.7,84.13,1.94,27.68,30.04,25.29,88.32,21.36
2024-08-30,Nawalpur,27.7,84.13,1.04,28.9,32.28,25.8,83.48,21.62
2024-08-31,Nawalpur,27.7,84.13,0.11,28.49,30.66,26.41,87.17,22.17
2024-09-01,Nawalpur,27.7,84.13,0.38,26.96,28.93,25.24,90.05,20.87
2024-09-02,Nawalpur,27.7,84.13,0.16,28.01,31.06,25.09,82.84,20.4
2024-09-03,Nawalpur,27.7,84.13,2.03,27.94,30.82,25.77,86.79,21.27
2024-09-04,Nawalpur,27.7,84.13,22.43,26.37,28.59,24.57,90.84,20.36
2024-09-05,Nawalpur,27.7,84.13,7.82,27.84,30.93,25.46,83.5,20.37
2024-09-06,Nawalpur,27.7,84.13,0.63,27.85,30.79,25.04,84.74,20.66
2024-09-07,Nawalpur,27.7,84.13,0.02,28.18,31.35,24.92,85.63,21.33
2024-09-08,Nawalpur,27.7,84.13,0.01,28.66,31.35,25.82,84.77,21.74
2024-09-09,Nawalpur,27.7,84.13,0.08,28.53,31.34,25.95,85.67,21.76
2024-09-10,Nawalpur,27.7,84.13,0.14,28.1,31.11,26.12,87.92,21.87
2024-09-11,Nawalpur,27.7,84.13,2.76,27.42,29.69,26.02,91.06,21.74
2024-09-12,Nawalpur,27.7,84.13,11.03,27.52,29.65,25.12,90.09,21.67
2024-09-13,Nawalpur,27.7,84.13,2.51,26.76,28.1,24.89,92.24,21.23
2024-09-14,Nawalpur,27.7,84.13,4.66,26.66,29.4,23.84,89.07,20.36
2024-09-15,Nawalpur,27.7,84.13,2.66,26.43,29.89,24.34,89.87,20.23
2024-09-16,Nawalpur,27.7,84.13,4.92,27.5,31.06,23.82,79.9,18.95
2024-09-17,Nawalpur,27.7,84.13,0.46,27.44,30.72,24.43,77.83,18.36
2024-09-18,Nawalpur,27.7,84.13,0.0,27.84,31.39,24.26,80.94,19.79
2024-09-19,Nawalpur,27.7,84.13,0.01,28.19,31.95,25.13,82.45,20.5
2024-09-20,Nawalpur,27.7,84.13,0.23,27.43,31.5,24.29,85.87,20.33
2024-09-21,Nawalpur,27.7,84.13,3.3,28.2,31.99,24.79,80.57,19.86
2024-09-22,Nawalpur,27.7,84.13,0.04,28.83,32.47,25.05,79.8,20.54
2024-09-23,Nawalpur,27.7,84.13,0.01,29.48,32.82,26.63,76.53,20.49
2024-09-24,Nawalpur,27.7,84.13,9.71,28.51,31.17,25.98,81.93,20.79
2024-09-25,Nawalpur,27.7,84.13,30.34,26.11,28.39,24.5,91.96,20.27
2024-09-26,Nawalpur,27.7,84.13,25.69,25.59,28.16,23.42,89.41,19.12
2024-09-27,Nawalpur,27.7,84.13,131.55,23.75,25.83,22.57,92.23,17.63
2024-09-28,Nawalpur,27.7,84.13,96.35,24.17,26.77,22.13,91.73,18.0
2024-09-29,Nawalpur,27.7,84.13,2.0,25.76,29.49,22.97,90.41,19.44
2024-09-30,Nawalpur,27.7,84.13,0.0,25.85,29.03,23.22,92.49,20.03
2024-10-01,Nawalpur,27.7,84.13,0.04,26.18,29.55,23.57,92.06,20.39
2024-10-02,Nawalpur,27.7,84.13,0.17,26.26,29.88,22.85,90.28,20.07
2024-10-03,Nawalpur,27.7,84.13,5.41,27.09,30.72,24.4,88.24,20.58
2024-10-04,Nawalpur,27.7,84.13,3.91,26.45,30.01,23.53,88.34,19.82
2024-10-05,Nawalpur,27.7,84.13,1.73,26.1,29.34,23.36,88.22,19.35
2024-10-06,Nawalpur,27.7,84.13,3.05,26.62,30.31,23.77,85.65,19.34
2024-10-07,Nawalpur,27.7,84.13,0.48,25.65,28.94,23.27,86.67,18.42
2024-10-08,Nawalpur,27.7,84.13,0.25,25.91,29.54,22.92,83.71,18.04
2024-10-09,Nawalpur,27.7,84.13,1.95,26.05,29.51,23.34,84.03,18.33
2024-10-10,Nawalpur,27.7,84.13,0.07,24.26,27.31,22.22,91.77,18.02
2024-10-11,Nawalpur,27.7,84.13,0.01,24.62,28.57,21.78,90.19,18.11
2024-10-12,Nawalpur,27.7,84.13,0.0,23.56,27.52,20.47,90.28,16.93
2024-10-13,Nawalpur,27.7,84.13,0.0,23.24,27.14,19.89,88.83,16.32
2024-10-14,Nawalpur,27.7,84.13,0.0,23.35,27.35,20.84,90.24,16.69
2024-10-15,Nawalpur,27.7,84.13,0.0,23.08,27.39,20.09,88.52,16.12
2024-10-16,Nawalpur,27.7,84.13,6.64,23.27,27.56,19.3,78.95,14.42
2024-10-17,Nawalpur,27.7,84.13,3.23,23.97,28.6,20.09,75.41,14.34
2024-10-18,Nawalpur,27.7,84.13,0.76,23.99,27.35,21.55,81.71,15.7
2024-10-19,Nawalpur,27.7,84.13,1.57,23.33,27.01,20.46,85.61,15.82
2024-10-20,Nawalpur,27.7,84.13,13.48,23.83,27.2,20.56,84.33,16.08
2024-10-21,Nawalpur,27.7,84.13,0.04,24.03,27.64,20.16,82.71,15.9
2024-10-22,Nawalpur,27.7,84.13,0.01,24.79,29.23,20.3,77.78,15.59
2024-10-23,Nawalpur,27.7,84.13,0.0,25.74,29.41,22.49,76.47,16.42
2024-10-24,Nawalpur,27.7,84.13,0.0,24.8,27.99,21.66,83.72,16.93
2024-10-25,Nawalpur,27.7,84.13,0.05,23.79,27.37,20.94,84.46,15.96
2024-10-26,Nawalpur,27.7,84.13,0.0,24.14,28.57,20.07,81.83,15.8
2024-10-27,Nawalpur,27.7,84.13,0.0,24.16,28.16,20.69,84.46,16.42
2024-10-28,Nawalpur,27.7,84.13,0.0,24.2,28.61,21.16,84.72,16.52
2024-10-29,Nawalpur,27.7,84.13,0.0,23.98,28.44,20.67,85.33,16.44
2024-10-30,Nawalpur,27.7,84.13,0.0,23.61,27.59,21.02,88.01,16.57
2024-10-31,Nawalpur,27.7,84.13,0.0,23.62,27.49,20.9,88.81,16.75
2024-11-01,Nawalpur,27.7,84.13,0.0,23.29,27.71,20.72,83.85,15.43
2024-11-02,Nawalpur,27.7,84.13,0.0,23.2,27.47,19.06,75.13,13.6
2024-11-03,Nawalpur,27.7,84.13,0.0,23.34,27.28,20.46,79.83,14.76
2024-11-04,Nawalpur,27.7,84.13,0.03,22.48,26.34,19.33,84.68,14.79
2024-11-05,Nawalpur,27.7,84.13,0.0,23.02,26.89,19.9,79.22,14.31
2024-11-06,Nawalpur,27.7,84.13,0.0,22.66,27.31,18.47,80.05,14.08
2024-11-07,Nawalpur,27.7,84.13,0.0,22.82,27.38,18.77,77.07,13.72
2024-11-08,Nawalpur,27.7,84.13,0.0,22.68,27.0,19.21,77.43,13.69
2024-11-09,Nawalpur,27.7,84.13,0.0,22.8,26.67,19.35,76.0,13.52
2024-11-10,Nawalpur,27.7,84.13,0.0,22.38,26.46,18.92,82.1,14.25
2024-11-11,Nawalpur,27.7,84.13,0.03,22.05,26.0,18.74,81.97,13.94
2024-11-12,Nawalpur,27.7,84.13,0.29,21.82,26.04,19.23,84.2,14.15
2024-11-13,Nawalpur,27.7,84.13,0.01,20.94,25.02,17.83,83.93,13.35
2024-11-14,Nawalpur,27.7,84.13,0.0,21.19,25.62,18.66,76.71,12.37
2024-11-15,Nawalpur,27.7,84.13,0.0,19.98,25.17,16.35,78.66,11.8
2024-11-16,Nawalpur,27.7,84.13,0.0,20.13,24.98,16.26,70.9,10.75
2024-11-17,Nawalpur,27.7,84.13,0.0,21.05,25.94,16.92,69.95,11.15
2024-11-18,Nawalpur,27.7,84.13,0.0,19.88,24.69,15.64,77.59,11.51
2024-11-19,Nawalpur,27.7,84.13,0.0,19.83,24.82,16.14,77.29,11.39
2024-11-20,Nawalpur,27.7,84.13,0.0,19.62,24.34,16.3,69.98,10.2
2024-11-21,Nawalpur,27.7,84.13,0.0,18.77,23.38,15.63,70.24,9.71
2024-11-22,Nawalpur,27.7,84.13,0.0,18.15,23.41,14.48,68.51,9.03
2024-11-23,Nawalpur,27.7,84.13,0.0,18.14,22.84,14.39,66.3,8.78
2024-11-24,Nawalpur,27.7,84.13,0.0,18.0,23.7,14.33,72.07,9.52
2024-11-25,Nawalpur,27.7,84.13,0.0,18.16,23.29,13.75,74.05,9.8
2024-11-26,Nawalpur,27.7,84.13,0.0,18.31,23.41,14.87,75.36,10.13
2024-11-27,Nawalpur,27.7,84.13,0.0,18.12,22.82,13.74,74.68,9.88
2024-11-28,Nawalpur,27.7,84.13,0.0,18.36,23.44,14.88,74.85,10.01
2024-11-29,Nawalpur,27.7,84.13,0.0,19.03,24.67,14.61,76.93,10.74
2024-11-30,Nawalpur,27.7,84.13,0.0,19.17,24.16,15.62,72.22,10.21
2024-12-01,Nawalpur,27.7,84.13,0.0,18.86,24.03,15.29,68.77,9.58
2024-12-02,Nawalpur,27.7,84.13,0.0,18.67,24.11,14.9,68.13,9.4
2024-12-03,Nawalpur,27.7,84.13,0.0,18.91,25.09,15.81,64.11,8.87
2024-12-04,Nawalpur,27.7,84.13,0.0,17.77,23.35,12.65,66.71,8.72
2024-12-05,Nawalpur,27.7,84.13,0.0,16.85,23.03,12.84,70.47,8.61
2024-12-06,Nawalpur,27.7,84.13,0.0,15.89,21.44,11.77,64.47,7.39
2024-12-07,Nawalpur,27.7,84.13,0.0,16.14,22.33,11.29,63.08,7.33
2024-12-08,Nawalpur,27.7,84.13,0.0,17.13,22.56,12.75,58.75,7.31
2024-12-09,Nawalpur,27.7,84.13,0.0,15.96,21.86,12.65,71.46,8.2
2024-12-10,Nawalpur,27.7,84.13,0.0,15.28,22.18,10.25,60.93,6.63
2024-12-11,Nawalpur,27.7,84.13,0.0,14.53,21.8,9.71,62.7,6.5
2024-12-12,Nawalpur,27.7,84.13,0.0,14.93,20.92,10.03,57.16,6.16
2024-12-13,Nawalpur,27.7,84.13,0.0,13.98,21.48,9.0,58.57,5.88
2024-12-14,Nawalpur,27.7,84.13,0.0,14.29,21.79,8.95,54.71,5.62
2024-12-15,Nawalpur,27.7,84.13,0.0,15.72,22.95,9.95,55.08,6.17
2024-12-16,Nawalpur,27.7,84.13,0.0,17.4,24.99,12.61,58.97,7.39
2024-12-17,Nawalpur,27.7,84.13,0.0,17.44,24.83,13.23,63.5,7.99
2024-12-18,Nawalpur,27.7,84.13,0.0,17.69,23.69,13.08,60.5,7.78
2024-12-19,Nawalpur,27.7,84.13,0.0,17.76,24.29,13.05,62.49,8.05
2024-12-20,Nawalpur,27.7,84.13,0.0,17.47,23.55,12.74,62.92,7.93
2024-12-21,Nawalpur,27.7,84.13,0.0,17.34,23.53,13.19,57.98,7.25
2024-12-22,Nawalpur,27.7,84.13,0.0,17.49,23.72,12.92,55.39,6.95
2024-12-23,Nawalpur,27.7,84.13,0.0,17.13,23.28,12.67,58.44,7.28
2024-12-24,Nawalpur,27.7,84.13,0.0,17.33,23.21,12.88,63.95,8.04
2024-12-25,Nawalpur,27.7,84.13,0.0,18.05,24.01,14.39,68.73,8.95
2024-12-26,Nawalpur,27.7,84.13,0.0,17.82,24.32,13.55,68.45,8.71
2024-12-27,Nawalpur,27.7,84.13,0.0,18.6,24.88,14.25,58.27,7.79
2024-12-28,Nawalpur,27.7,84.13,0.0,16.86,21.52,14.14,66.61,8.17
2024-12-29,Nawalpur,27.7,84.13,0.0,18.19,24.3,13.87,64.22,8.54
2024-12-30,Nawalpur,27.7,84.13,0.0,16.85,22.69,12.79,76.14,9.18
2024-12-31,Nawalpur,27.7,84.13,0.0,15.96,22.33,11.84,71.17,8.07
2022-01-01,Rasuwa,28.1,85.27,0.0,5.76,11.54,1.92,70.17,4.98
2022-01-02,Rasuwa,28.1,85.27,0.0,5.31,11.71,0.01,63.38,4.41
2022-01-03,Rasuwa,28.1,85.27,0.0,6.55,12.42,2.85,62.32,4.7
2022-01-04,Rasuwa,28.1,85.27,0.0,6.55,12.96,1.09,63.05,4.73
2022-01-05,Rasuwa,28.1,85.27,0.03,7.1,12.38,3.84,69.67,5.44
2022-01-06,Rasuwa,28.1,85.27,0.26,7.39,11.38,4.52,83.56,6.63
2022-01-07,Rasuwa,28.1,85.27,0.11,8.13,13.07,5.58,79.04,6.56
2022-01-08,Rasuwa,28.1,85.27,0.04,9.24,13.87,6.64,75.04,6.71
2022-01-09,Rasuwa,28.1,85.27,0.0,8.79,13.48,4.47,73.35,6.35
2022-01-10,Rasuwa,28.1,85.27,0.01,8.66,12.9,6.07,73.7,6.34
2022-01-11,Rasuwa,28.1,85.27,0.08,7.39,13.45,2.29,68.43,5.33
2022-01-12,Rasuwa,28.1,85.27,1.25,6.39,11.41,2.93,70.92,5.24
2022-01-13,Rasuwa,28.1,85.27,0.48,5.7,10.91,2.05,83.34,5.82
2022-01-14,Rasuwa,28.1,85.27,0.34,6.11,11.94,2.17,66.74,4.82
2022-01-15,Rasuwa,28.1,85.27,0.0,4.97,11.01,0.23,71.76,4.79
2022-01-16,Rasuwa,28.1,85.27,0.0,5.01,13.84,-3.23,59.48,3.86
2022-01-17,Rasuwa,28.1,85.27,0.0,6.21,11.66,1.98,57.08,4.16
2022-01-18,Rasuwa,28.1,85.27,0.0,6.72,11.82,3.58,66.26,4.97
2022-01-19,Rasuwa,28.1,85.27,0.0,5.77,11.59,1.46,74.38,5.21
2022-01-20,Rasuwa,28.1,85.27,0.15,5.27,9.01,2.8,85.19,5.82
2022-01-21,Rasuwa,28.1,85.27,0.84,5.16,9.55,1.96,87.27,5.94
2022-01-22,Rasuwa,28.1,85.27,0.07,5.22,10.39,1.94,84.8,5.7
2022-01-23,Rasuwa,28.1,85.27,0.18,5.11,10.04,1.54,82.48,5.57
2022-01-24,Rasuwa,28.1,85.27,0.23,5.23,9.05,1.49,85.74,5.83
2022-01-25,Rasuwa,28.1,85.27,0.22,5.26,10.18,1.79,78.58,5.3
2022-01-26,Rasuwa,28.1,85.27,0.24,4.25,9.02,1.08,76.78,4.87
2022-01-27,Rasuwa,28.1,85.27,0.0,3.76,8.1,0.11,86.89,5.31
2022-01-28,Rasuwa,28.1,85.27,0.0,4.04,10.29,-0.89,79.76,4.91
2022-01-29,Rasuwa,28.1,85.27,0.0,5.18,11.98,0.09,64.78,4.37
2022-01-30,Rasuwa,28.1,85.27,0.0,6.23,13.56,1.1,70.03,4.98
2022-01-31,Rasuwa,28.1,85.27,0.0,6.38,11.54,3.14,76.91,5.66
2022-02-01,Rasuwa,28.1,85.27,0.0,5.14,9.53,1.9,84.44,5.66
2022-02-02,Rasuwa,28.1,85.27,0.02,5.84,11.83,1.39,64.74,4.48
2022-02-03,Rasuwa,28.1,85.27,1.92,6.17,10.87,2.34,71.09,5.14
2022-02-04,Rasuwa,28.1,85.27,31.77,2.7,5.16,0.15,97.5,5.69
2022-02-05,Rasuwa,28.1,85.27,4.45,1.83,6.56,-2.12,86.38,4.67
2022-02-06,Rasuwa,28.1,85.27,0.0,2.88,10.52,-5.2,70.94,4.14
2022-02-07,Rasuwa,28.1,85.27,0.0,5.45,11.05,1.73,74.56,5.19
2022-02-08,Rasuwa,28.1,85.27,0.0,5.29,10.41,1.45,83.38,5.69
2022-02-09,Rasuwa,28.1,85.27,0.1,5.98,10.15,2.59,80.22,5.66
2022-02-10,Rasuwa,28.1,85.27,0.36,5.63,10.42,2.23,87.56,6.08
2022-02-11,Rasuwa,28.1,85.27,0.06,5.35,10.68,1.53,84.34,5.73
2022-02-12,Rasuwa,28.1,85.27,0.0,5.31,13.64,-3.56,61.57,4.16
2022-02-13,Rasuwa,28.1,85.27,0.0,7.06,12.46,3.0,72.78,5.67
2022-02-14,Rasuwa,28.1,85.27,0.0,7.33,13.53,1.33,72.92,5.73
2022-02-15,Rasuwa,28.1,85.27,0.0,8.13,13.57,4.19,75.97,6.22
2022-02-16,Rasuwa,28.1,85.27,0.01,7.76,12.04,4.96,80.12,6.47
2022-02-17,Rasuwa,28.1,85.27,0.0,7.22,12.83,3.13,75.85,5.85
2022-02-18,Rasuwa,28.1,85.27,0.02,8.01,13.55,3.92,64.89,5.35
